Tiempo(s),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ
3.2251052856445312,-0.679988,-9.45279,2.327283,0.044234,0.018764,0.024821,-1.221105,-8.949982,3.625006,0.021006,-0.048072,-0.012127
3.248220205307007,-0.804493,-9.237301,2.614601,0.022529,0.052719,0.005113,-0.981673,-8.926039,3.529233,-0.104031,-0.121843,-0.081237
3.2720389366149902,-0.608158,-9.227723,2.557138,-0.104372,0.073892,-0.000213,-0.622524,-8.92125,3.835706,-0.32561,-0.187091,-0.159402
3.295565605163574,-0.70872,-9.52462,2.078273,-0.226613,0.009176,-0.027111,-0.972095,-8.940405,3.466981,-0.504843,-0.096676,-0.227979
3.31884765625,-0.53154,-9.400115,2.413478,-0.067221,-0.093624,-0.068524,-0.589004,-9.280398,2.470942,-0.568494,-0.485237,-0.324787
3.34108567237854,-0.63689,-9.313919,2.40869,-0.040189,-0.095088,-0.033237,-0.550694,-9.165471,3.112621,-0.139585,-0.250342,-0.174582
3.365034341812134,-0.584215,-9.251667,2.423056,-0.052972,-0.05554,-0.013263,-0.502808,-9.289976,2.729529,-0.185792,-0.199741,-0.113062
3.389976739883423,-0.727874,-9.294765,2.327283,-0.122482,0.015035,0.008975,-0.627313,-9.313919,2.61939,-0.202969,-0.105464,-0.06832
3.412017822265625,-0.454922,-9.256455,2.111794,0.004686,0.064304,0.03614,0.033521,-9.337862,2.269819,-0.042511,-0.103866,-0.011727
3.43526291847229,-0.584215,-9.495888,2.025598,0.089243,0.022758,0.042664,-0.689565,-9.213358,2.51404,0.134858,0.143545,0.014239
3.459599494934082,-0.785338,-9.289976,2.518829,0.208687,-0.008934,0.043597,-0.713508,-9.175049,2.935441,0.283331,0.033821,0.036743
3.4840853214263916,-0.402246,-9.366594,2.561926,0.137447,-0.064595,-0.003542,-0.483653,-8.940405,3.821341,0.139119,-0.0779,-0.010529
3.5067148208618164,-0.325628,-9.198992,2.719952,0.024527,-0.008401,0.016166,-0.138871,-9.103219,3.265857,-0.065548,-0.045409,-0.001607
3.5298969745635986,-0.488442,-9.395327,2.293762,-0.127409,0.063505,0.060508,-0.794915,-9.256455,2.739106,-0.124005,0.089349,0.042336
3.548949718475342,-0.679988,-9.333074,2.346437,-0.020481,0.057114,0.049322,-0.809281,-9.309131,2.590658,-0.053297,0.021837,0.047928
3.5750272274017334,-0.464499,-9.342651,2.188412,0.029454,0.039936,0.014834,-0.474076,-9.285188,2.90192,0.144312,0.050866,0.038873
3.598910331726074,-0.56506,-9.251667,2.255453,0.061412,0.019962,0.036805,-0.756606,-9.084064,2.988116,0.150571,0.073503,0.039539
3.622936487197876,-0.498019,-9.390537,2.23151,0.03265,-0.001876,0.029881,-0.641679,-9.088853,3.0791,0.06921,-0.028231,0.018766
3.6467206478118896,-0.63689,-9.198992,2.40869,0.039574,-0.004273,0.039202,-0.617736,-9.031389,3.174873,0.015014,-0.046874,0.022362
3.6705076694488525,-0.407035,-9.323497,2.427844,-0.010095,-0.045686,0.040667,-0.957729,-9.170259,2.8684,-0.002563,-0.043678,0.007181
3.6920793056488037,-0.383092,-9.462367,2.475731,-0.033531,0.024223,-0.014594,-0.74224,-8.997869,3.591486,-0.016146,-0.051002,-0.066856
3.714998960494995,-0.684777,-9.366594,2.423056,-0.048578,0.072693,0.047059,-0.435767,-9.218146,3.098255,-0.131063,-0.150073,-0.04555
3.739915609359741,-0.493231,-9.246878,2.413478,-0.029536,0.01104,0.048124,-0.478865,-8.892518,3.524445,-0.091781,-0.115451,-0.008398
3.7642886638641357,-0.263376,-9.232512,2.427844,-0.071349,0.006912,0.047458,-0.296896,-9.088853,2.968961,-0.183395,-0.158195,0.01557
3.7879080772399902,-0.641679,-9.337862,2.145314,-0.148981,0.026487,0.07702,-0.900266,-9.112796,2.791781,-0.166883,-0.03955,0.027821
3.809685707092285,-0.526751,-9.409692,2.279396,-0.101975,0.005847,0.066766,-0.407035,-9.256455,2.830091,-0.160092,-0.194149,0.032349
3.8333053588867188,-0.430978,-9.438424,2.37038,-0.054171,0.050323,0.125756,-0.641679,-9.151105,3.213182,-0.049436,-0.005195,0.080153
3.8562405109405518,-0.794915,-9.242089,2.533195,-0.040189,0.070962,0.137741,-0.541117,-9.117584,2.988116,-0.015347,-0.037819,0.112245
3.879931926727295,-0.838013,-9.337862,2.288974,-0.089858,0.033012,0.070095,-0.881111,-9.151105,3.04558,-0.091115,-0.068046,0.025291
3.901050567626953,-0.612947,-9.448001,2.135737,-0.109166,0.010508,0.047858,-0.574638,-9.289976,2.54756,-0.108559,-0.091749,0.016769
3.9253158569335938,-0.493231,-9.385749,2.068696,-0.071615,0.025022,0.035208,-0.622524,-9.198992,2.710374,-0.034255,0.016377,-0.000142
3.9487388134002686,-0.627313,-9.34744,1.972923,-0.014755,0.052586,0.03574,-1.010405,-9.146317,2.609813,0.01315,0.030759,-0.002273
3.972926378250122,-0.732663,-9.424058,1.992077,0.048629,0.058046,0.01044,-0.593792,-9.237301,2.537983,0.042445,-0.009589,-0.026109
3.99652361869812,-0.703931,-9.495888,2.164469,0.048762,0.023424,0.00791,-0.852379,-9.318707,2.700797,0.061487,0.054861,-0.025709
4.019989967346191,-0.670411,-9.414481,2.288974,0.025592,0.03927,0.016965,-1.053502,-9.289976,2.810936,0.023802,0.069109,-0.019318
4.040055990219116,-0.723086,-9.548563,1.886727,-0.017152,0.095197,-0.0102,-0.63689,-9.361806,2.356014,0.006891,0.00892,-0.057401
4.066386699676514,-0.790127,-9.333074,1.91067,0.029321,0.096396,-0.015526,-0.847591,-9.117584,2.69122,0.065215,0.115981,-0.055138
4.089996814727783,-0.756606,-9.280398,1.747856,0.036112,0.120098,-0.009002,-0.612947,-9.270822,2.341649,0.059756,0.066446,-0.023712
4.111880779266357,-0.876322,-9.13195,2.126159,0.11947,0.109845,0.014834,-1.27378,-9.170259,1.925036,0.099437,0.112519,0.020098
4.135424375534058,-0.306473,-9.218146,2.590658,0.1477,0.043798,-0.064929,-0.957729,-8.897306,3.112621,0.135257,0.09148,-0.051143
4.159515142440796,0.205912,-9.299553,3.04558,0.136648,0.016899,-0.039362,0.134082,-9.045755,3.993732,0.08186,0.011051,-0.029438
4.17893123626709,-0.526751,-9.160683,3.237126,0.026657,0.138874,0.049456,-1.130121,-8.988291,4.089505,-0.049835,0.208394,0.016369
4.2065675258636475,-0.560272,-9.548563,2.921075,-0.131537,0.089605,0.060774,-0.416612,-9.424058,3.25628,-0.162489,-0.055263,0.020897
4.23005747795105,-0.770972,-9.457579,2.863611,-0.125278,0.093866,0.082613,-1.211528,-9.251667,3.653738,-0.113885,0.190151,0.036743
4.248968839645386,-0.579426,-9.371383,2.537983,-0.12155,0.203856,0.114171,-0.038309,-9.318707,3.375996,-0.133859,0.015578,0.033813
4.276031732559204,-1.201951,-9.117584,2.37038,-0.072813,0.249663,0.133746,-1.288146,-9.031389,2.90192,-0.039715,0.270846,0.099062
4.298964977264404,-0.53154,-9.371383,2.059118,-0.072147,0.038072,0.018163,-0.512385,-9.0266,3.036002,-0.034522,-0.056461,-0.021714
4.324293613433838,-0.373515,-9.136739,2.288974,-0.027006,0.084545,0.007377,-0.296896,-8.969136,2.897132,-0.048237,0.059788,-0.030503
4.348048210144043,-0.560272,-9.20378,1.881938,-0.094252,0.166172,0.033476,-0.900266,-9.007445,2.332071,-0.072472,0.195211,-0.009331
4.368983745574951,-0.996039,-9.189414,1.752645,-0.038724,0.227026,0.040534,-1.302512,-8.835054,2.360803,0.031792,0.197875,-0.033566
4.389917373657227,-0.498019,-9.194203,2.504462,0.222403,-0.139031,-0.165065,-1.69997,-8.88773,2.552349,0.137654,0.080161,-0.111731
4.417556047439575,0.464499,-8.935616,3.581908,0.311753,-0.213867,-0.200619,-0.225066,-8.772802,3.720779,0.245514,-0.288293,-0.194157
4.441510915756226,0.842802,-9.017023,3.969789,0.225332,-0.131974,-0.08184,0.91942,-8.619565,5.281878,0.179866,-0.092281,-0.030503
4.462259531021118,0.938575,-9.165471,4.151757,0.090974,0.010774,0.078618,0.627313,-8.873363,4.831745,0.032058,0.039281,0.104255
4.485473155975342,-0.148448,-9.175049,3.677681,-0.07308,0.168436,0.229222,-0.785338,-9.06491,4.046407,-0.054096,0.204,0.206655
4.510821580886841,-1.431806,-9.371383,2.782204,-0.175879,0.199062,0.273031,-2.403901,-9.189414,3.246703,-0.085522,0.250606,0.191608
4.534191608428955,-1.350399,-9.567718,1.757434,-0.060163,-0.039827,0.054116,-1.714336,-9.55814,2.164469,-0.116815,-0.074704,0.082683
4.557702302932739,-0.890688,-9.194203,1.987289,0.047297,-0.053675,0.014435,-1.41744,-9.27561,2.480519,0.011951,-0.055929,0.011176
4.581153154373169,-0.63689,-9.146317,2.150103,0.039041,-0.055273,0.005646,-0.60337,-8.949982,2.978539,0.039116,-0.099871,-0.015456
4.6050825119018555,-0.478865,-9.246878,2.317705,0.03225,-0.046485,0.000453,-0.56506,-9.017023,3.15093,0.040048,-0.07284,-0.014923
4.628002405166626,-0.339994,-9.256455,2.590658,0.044234,-0.071652,0.009508,-0.392669,-8.99308,3.375996,0.053364,-0.110524,0.001855
4.650897026062012,-0.469287,-9.222935,2.700797,0.050892,-0.053276,0.041466,-0.8859,-8.973926,3.443038,0.072938,-0.068712,0.044466
4.675281763076782,-0.747029,-9.385749,2.624179,0.009879,-0.008401,0.036006,-0.679988,-9.237301,3.57712,0.035387,-0.037286,0.017834
4.6987128257751465,-0.608158,-9.342651,2.533195,0.000158,-0.017722,0.040401,-0.99125,-9.079275,3.601063,0.021006,-0.008524,0.006915
4.71910285949707,-0.737452,-9.198992,2.504462,-0.014489,0.02662,0.056646,-0.924209,-9.002657,3.217971,-0.020407,0.014513,0.022228
4.7451441287994385,-0.694354,-9.289976,2.193201,-0.076675,0.034343,0.055315,-0.790127,-9.045755,2.849245,-0.060754,-0.024103,0.029286
4.768802881240845,-0.756606,-9.333074,2.183623,-0.062294,0.056847,0.073424,-0.761395,-9.141528,2.844457,-0.045308,0.030359,0.046863
4.7913734912872314,-0.847591,-9.222935,2.221932,-0.048179,0.077088,0.094064,-1.163641,-9.031389,2.959384,-0.005892,0.08642,0.072163
4.8152992725372314,-0.866745,-9.27561,2.566715,0.03478,0.1185,0.044928,-0.838013,-9.103219,3.117409,0.02034,0.073503,0.030751
4.839015960693359,-0.368726,-9.280398,2.873188,0.052757,0.052453,-0.009934,-0.416612,-8.945193,3.759088,0.047771,-0.021573,-0.050078
4.862587928771973,-0.373515,-9.189414,3.217971,0.051691,0.061641,0.002051,-0.407035,-8.92125,4.132603,0.02074,0.014913,-0.029704
4.886518478393555,-0.268164,-9.414481,2.968961,-0.021547,0.023691,0.022824,-0.38788,-9.093641,3.706413,-0.012417,0.001463,-0.002539
4.909201145172119,-0.756606,-9.184626,3.007271,-0.00903,0.079618,0.065568,-1.0966,-9.007445,3.71599,0.014215,0.105595,0.034745
4.9325337409973145,-0.766184,-9.304342,2.609813,-0.045116,0.060576,0.054516,-0.871534,-9.002657,3.356842,0.028862,0.000798,0.029419
4.955174684524536,-0.545906,-9.476733,2.375169,-0.091056,0.064038,0.046127,-0.996039,-8.940405,3.639372,0.005293,0.087485,0.027022
4.979125022888184,-0.790127,-9.060121,2.628968,0.031851,0.13155,0.03108,-1.182796,-8.724916,3.620217,0.265887,0.439294,0.031416
5.002077102661133,-0.430978,-9.337862,2.432633,-0.005434,0.103453,-0.004208,-0.2107,-9.002657,3.031214,0.141516,0.01438,0.049526
5.026326656341553,-0.60337,-9.088853,2.681643,0.092572,0.088007,0.020693,-1.187585,-8.935616,3.423883,0.267485,0.399479,0.089208
5.048992872238159,-0.723086,-9.328285,2.375169,0.035046,0.092135,0.044928,-0.790127,-9.012235,3.462192,0.191584,0.063649,0.07243
5.072607755661011,-0.895477,-9.213358,2.518829,0.08365,0.060709,0.039335,-1.27378,-8.806323,3.955423,0.125004,0.169112,0.027288
5.09578800201416,-0.430978,-9.227723,2.858823,0.151695,0.121031,0.013902,-0.545906,-9.09843,3.141353,0.13033,-0.035955,0.03914
5.119208335876465,-0.718297,-9.103219,2.782204,0.139178,0.194135,0.050787,-1.101389,-8.801534,3.78782,0.345118,0.243149,0.065905
5.1427929401397705,-0.81407,-9.390537,2.437422,0.087378,0.161778,0.046127,-1.316878,-8.791957,3.821341,0.235394,0.098404,0.03115
5.16526198387146,-1.072657,-9.117584,2.76305,0.096034,0.151125,0.033743,-1.407862,-8.705761,4.113448,0.111422,0.131028,-0.021182
5.190151691436768,-0.866745,-9.198992,2.820513,-0.003304,0.090803,-0.000746,-1.225894,-8.720127,4.175701,-0.044908,0.014913,-0.047947
5.212143898010254,-0.900266,-9.151105,2.968961,-0.074278,0.081349,-0.004341,-1.312089,-8.63872,4.228375,-0.170878,-0.017712,-0.06872
5.236482381820679,-0.454922,-9.390537,2.51404,-0.371225,0.087208,-0.025247,-0.804493,-8.648297,4.640199,-0.489663,-0.044344,-0.164995
5.260091304779053,-0.766184,-9.462367,2.494885,-0.243658,0.154054,0.020693,-1.048714,-9.433636,2.537983,-0.394187,0.081226,-0.132637
5.284716844558716,-1.053502,-9.256455,2.700797,-0.0318,0.158049,-0.011265,-1.364764,-8.930827,3.85965,-0.011751,0.197475,-0.086563
5.306964635848999,-0.775761,-9.289976,2.667277,-0.031534,0.077754,-0.024848,-0.665622,-9.050544,3.299378,-0.032791,-0.04208,-0.067388
5.329147815704346,-0.100562,-9.27561,2.834879,-0.009429,0.012905,-0.01313,-0.488442,-8.878152,3.739934,0.029262,0.027296,-0.034764
5.348950147628784,-0.632101,-9.323497,2.652911,-0.113693,0.146464,0.016032,-1.019982,-8.811111,4.151757,0.006225,0.200138,-0.0325
5.377509117126465,-0.909843,-9.189414,2.480519,-0.12368,0.138608,0.047858,-1.230682,-9.031389,2.949807,-0.110822,0.116114,0.00292
5.401093482971191,-0.670411,-9.395327,2.322494,-0.082534,0.086276,0.039202,-0.842802,-9.34744,2.537983,0.022471,0.068976,0.000523
5.4238035678863525,-1.149275,-9.151105,2.356014,0.103358,0.125158,0.027617,-1.752645,-8.739282,3.644161,0.436732,0.365523,0.049659
5.4478065967559814,-1.173219,-9.323497,2.351226,0.068869,0.071894,-0.024315,-1.383919,-8.858997,3.586697,0.297313,0.084822,-0.005069
5.470806360244751,-0.411824,-9.333074,2.652911,0.003887,-0.074448,-0.075582,-0.301685,-9.036178,3.414306,0.154566,-0.111057,-0.024511
5.493526458740234,-0.986461,-9.246878,2.121371,0.153692,0.145931,0.070229,-0.589004,-8.964348,3.146141,0.274942,-0.032492,0.070299
5.518078088760376,-1.0966,-9.127162,2.58587,0.190577,0.123561,-0.0102,-1.575465,-8.413653,3.941057,0.495722,0.145809,0.067237
5.5400683879852295,-0.421401,-9.357017,2.729529,0.177261,0.06244,-0.146157,-0.402246,-8.983502,3.883593,0.242851,-0.08842,-0.179909
5.565279006958008,-0.181969,-9.141528,3.122198,0.212682,0.088939,-0.109537,-0.38788,-8.552525,4.822168,0.27947,0.074169,-0.097749
5.5852673053741455,-0.45971,-9.256455,3.15093,0.101626,0.180154,0.029615,-1.048714,-8.480695,5.071177,0.166949,0.222243,-0.019451
5.609487295150757,-1.163641,-9.189414,2.954596,-0.085597,0.222499,0.044529,-1.374342,-8.820688,3.89317,-0.121076,0.166449,-0.031036
5.634550094604492,-0.296896,-9.371383,2.595447,-0.04738,0.141005,-0.018323,-0.713508,-8.8159,3.869227,-0.13053,0.038615,-0.064725
5.657732248306274,-0.81407,-9.155894,2.830091,0.018401,0.195201,0.030547,-1.110966,-8.777591,3.639372,0.359898,0.285494,-0.011461
5.681915521621704,-0.675199,-9.333074,2.51404,0.074195,0.14167,0.020027,-1.02477,-8.53337,4.185278,0.507972,0.025432,0.024758
5.705117225646973,-0.799704,-9.069698,2.935441,0.130789,0.119166,0.063171,-1.034348,-8.787168,3.198817,0.551915,0.111187,0.070699
5.728777170181274,-0.45971,-8.830266,3.064734,0.186316,0.087474,0.024155,-1.02477,-8.064082,5.032868,0.95073,0.100668,0.088276
5.751463890075684,-0.948152,-8.92125,2.887554,-0.020881,0.21877,0.037205,-1.580254,-8.485483,4.237953,0.811444,0.234893,0.032615
5.77509880065918,-1.06308,-9.256455,2.877977,0.117206,0.127822,0.063837,-0.53154,-8.748858,3.888382,0.983487,-0.252473,0.023294
5.797702789306641,-0.569849,-9.342651,2.72474,0.102026,0.06031,0.105117,-0.790127,-7.781552,5.329764,2.186322,-0.167517,0.277896
5.81918740272522,-0.99125,-9.0266,2.782204,0.062078,0.063505,0.138273,-2.001655,-7.977887,5.818207,2.02107,0.291886,0.385489
5.8456268310546875,-0.555483,-9.486311,2.628968,0.11401,-0.107738,0.077686,-0.718297,-7.867748,5.411171,1.901759,-0.369387,0.272303
5.868865489959717,-0.699143,-8.973926,3.25628,0.3782,-0.131707,0.183148,-1.422228,-6.93875,6.651431,1.972866,-0.026101,0.349403
5.891771078109741,-0.833225,-9.361806,3.265857,0.342114,-0.097751,0.201258,-1.436594,-6.804668,6.933961,2.120807,-0.109592,0.373505
5.916461944580078,-0.646467,-9.189414,3.088678,0.37314,-0.117193,0.317241,-0.723086,-6.771147,7.192548,2.365023,-0.097608,0.433959
5.939592361450195,-0.8859,-9.074487,3.237126,0.357693,-0.054341,0.328825,-1.62814,-6.01933,7.436769,2.068209,0.043941,0.479766
5.962071895599365,-1.048714,-8.99308,3.443038,0.348905,-0.102678,0.30459,-1.790954,-5.229203,7.958732,1.881252,0.044874,0.468315
5.985412836074829,-0.737452,-9.09843,3.246703,0.268742,-0.131441,0.280488,-1.06308,-5.727222,7.829439,1.814273,0.002795,0.461657
6.009546995162964,-0.933786,-9.246878,3.29459,0.375137,-0.130775,0.346269,-1.690392,-5.38244,8.006618,1.848362,0.16019,0.568318
6.031921625137329,-1.278569,-8.260417,4.012887,0.443182,-0.120655,0.432025,-2.063907,-4.486963,8.241262,1.720262,0.211191,0.556067
6.0561134815216064,-0.866745,-9.021811,3.486135,0.138379,-0.204413,0.324032,-2.777416,-4.113448,8.945193,1.612669,0.182162,0.558464
6.079294443130493,-0.660833,-9.457579,3.184451,0.283923,-0.133572,0.371304,-1.752645,-4.31936,8.519004,1.68604,0.231298,0.553271
6.101591110229492,-1.321667,-8.892518,3.217971,0.518417,-0.049148,0.460654,-1.953768,-4.381612,8.198164,1.885913,0.325841,0.621449
6.125286102294922,-2.016021,-7.695356,4.611467,0.731607,-0.093757,0.419241,-3.308955,-1.776588,9.749686,1.658742,0.251538,0.59455
6.149019479751587,-1.091812,-8.614777,4.118237,0.451571,-0.129044,0.26664,-2.590658,-2.820513,9.45279,1.273643,0.104529,0.466317
6.173941373825073,-1.154064,-8.504638,4.486963,0.447709,-0.072451,0.275428,-2.782204,-1.972923,9.831093,1.319317,0.172308,0.484294
6.19671630859375,-1.652083,-8.188587,4.228375,0.417882,0.048725,0.336416,-2.423056,-3.170084,8.978714,1.453675,0.265254,0.510127
6.220783233642578,-1.719124,-7.848593,4.769493,0.272471,0.047127,0.215639,-2.935441,-1.106178,9.998695,0.795332,0.145276,0.242076
6.240628242492676,-1.489269,-8.375344,4.712029,0.025059,0.028751,0.072359,-2.466153,-1.781377,9.409692,0.116615,-0.005727,0.056584
6.267939329147339,-1.139698,-9.548563,4.118237,-0.029004,-0.02984,0.058644,-0.996039,-3.466981,7.561274,0.42528,-0.042613,0.17949
6.291407108306885,-1.59462,-8.269994,4.204432,0.278197,-0.109203,0.236812,-2.954596,-1.321667,9.285188,1.755017,0.282564,0.699481
6.313922882080078,-1.987289,-8.155066,4.534849,0.25769,0.017965,0.211778,-3.002482,-1.163641,9.969964,1.804819,0.295215,0.655138
6.338133335113525,-1.455749,-8.365767,4.338514,0.157287,-0.064328,0.197796,-2.772627,-0.948152,9.802361,0.886546,0.12437,0.343011
6.359635591506958,-1.513213,-8.088025,4.898786,0.197901,-0.019986,0.206984,-2.844457,-0.205912,9.261244,0.588934,0.136621,0.230224
6.384626626968384,-1.436594,-8.38971,4.649776,0.153692,0.026221,0.191671,-2.806147,-0.411824,9.711377,0.768034,0.143545,0.213313
6.4078688621521,-1.676027,-8.423231,4.453442,0.258622,0.106516,0.185279,-3.040791,-0.239432,9.562929,0.884416,0.156595,0.22623
6.431102275848389,-1.695181,-8.360978,4.721606,0.269674,0.016234,0.210979,-2.753472,0.201123,9.582084,0.849128,0.140083,0.289348
6.4538254737854,-1.905882,-7.915634,5.171739,0.082718,-0.070986,0.238143,-2.834879,-0.062252,9.285188,0.692,0.15806,0.315713
6.475803375244141,-1.685604,-7.920423,5.109487,-0.003836,-0.031438,0.197397,-3.280223,0.775761,10.142355,0.56856,0.16778,0.211049
6.49904203414917,-1.881938,-8.035351,4.793436,-0.072414,0.105983,0.078085,-3.510078,0.761395,10.065737,-0.02014,0.082292,-0.049279
6.523561477661133,-1.714336,-9.055332,4.21401,-0.146184,0.176958,-0.007537,-2.360803,-1.015193,8.667452,-0.375145,0.013581,-0.185368
6.548040151596069,-1.929825,-8.246051,4.774282,0.109882,0.097994,0.050787,-2.964173,0.378303,9.424058,0.295582,0.034088,0.037142
6.570860147476196,-1.757434,-7.963521,5.02808,0.123731,0.061375,0.07449,-3.189239,0.804493,9.754475,0.245381,0.038881,0.042069
6.593571424484253,-1.7718,-7.805495,5.143007,-0.049244,0.120098,0.025354,-3.203605,0.938575,9.864614,-0.185392,0.027829,-0.10454
6.617546319961548,-2.241087,-8.346612,4.429499,-0.182271,0.220634,-0.063464,-3.352053,-0.191546,9.069698,-0.58687,-0.027432,-0.266463
6.641326427459717,-1.795743,-8.447174,4.376824,-0.043119,0.148728,-0.097953,-2.983327,-0.215489,9.409692,-0.341722,-0.082427,-0.190295
6.662501811981201,-1.896304,-7.934789,5.013714,-0.012092,0.13155,-0.099284,-2.964173,0.430978,9.668279,-0.358367,-0.107994,-0.180708
6.685130596160889,-1.460537,-8.375344,4.879632,-0.069484,0.174694,-0.129778,-2.729529,-0.07183,9.649124,-0.542394,-0.089352,-0.268061
6.70977783203125,-1.953768,-8.164644,4.879632,-0.082401,0.235681,-0.089164,-2.949807,-0.287319,9.342651,-0.640533,-0.043944,-0.27858
6.733673810958862,-1.642506,-8.1407,4.88442,-0.075077,0.191472,-0.077446,-2.935441,-0.134082,9.529408,-0.572089,-0.045409,-0.253013
6.757757663726807,-1.656872,-8.514215,4.419921,-0.061095,0.104918,-0.172123,-2.643333,-1.201951,9.007445,-0.559173,-0.218118,-0.170721
6.781532526016235,-1.537156,-8.293938,4.755127,0.041971,0.106782,-0.11007,-2.432633,-0.608158,9.385749,-0.288059,-0.137556,-0.127044
6.798815488815308,-1.541945,-8.255629,4.755127,0.044368,0.098127,-0.02325,-2.734318,-0.311262,9.821516,-0.168481,-0.01385,-0.101744
6.828215599060059,-1.604197,-8.00183,4.980193,-0.046448,0.120365,0.005779,-2.676854,-0.2107,9.917289,-0.404174,0.017975,-0.121851
6.851278066635132,-1.891516,-7.566063,4.937096,-0.219556,0.158848,0.028949,-3.950634,0.435767,10.851075,-1.051332,0.076299,-0.257408
6.874014854431152,-1.757434,-8.954771,4.017675,-0.487873,0.349001,-0.164799,-2.61939,-1.992077,8.949982,-1.895034,-0.113054,-0.598963
6.896739959716797,-1.589831,-8.724916,3.806975,-0.156571,0.282421,-0.395166,-2.643333,-2.427844,9.409692,-1.793433,-0.342755,-0.597099
6.921308994293213,-1.331244,-7.920423,4.759915,-0.051508,0.190274,-0.405552,-3.103044,-1.16843,10.894173,-2.236856,-0.346883,-0.721071
6.9453346729278564,-1.374342,-8.423231,4.654565,-0.448058,0.275896,-0.597037,-2.609813,-2.638545,9.52462,-3.615596,-0.466994,-1.186199
6.969200372695923,-1.130121,-8.542947,3.888382,-0.61837,0.272434,-0.6764,-2.537983,-3.625006,8.997869,-4.402039,-0.389095,-1.553854
6.992644548416138,-1.321667,-9.160683,3.830918,-0.832758,0.344873,-0.693311,-1.561099,-5.52131,6.493406,-4.402039,-0.157663,-1.874237
7.015383958816528,-1.431806,-8.317881,3.806975,-0.140459,0.066568,-0.232444,-0.651256,-5.176528,7.64747,-3.034086,-0.583376,-1.435342
7.039509534835815,-1.144487,-8.677029,4.281051,-0.373888,-0.050213,-0.268131,-1.570676,-5.890036,9.222935,-2.140449,-0.200407,-0.813218
7.062885761260986,-0.521963,-8.677029,3.773454,-0.514106,-0.001743,-0.155078,-1.163641,-6.220453,7.882113,-2.83874,0.151402,-1.076342
7.086305618286133,-1.000827,-9.390537,3.246703,-0.921975,0.295071,-0.002743,-1.182796,-6.76157,7.336208,-3.941439,0.460333,-1.36024
7.109161853790283,-1.676027,-9.730532,9.117584,-4.389997,0.08814,0.00791,-1.182796,-6.76157,7.336208,-3.941439,0.460333,-1.36024
7.129686117172241,-1.537156,-8.619565,3.332899,-1.926268,0.008643,-0.186105,-2.499674,-7.379306,4.721606,-3.213053,-0.178835,-1.293659
7.155302286148071,-0.445344,-9.289976,2.322494,-0.909325,-0.716946,-0.526994,-0.833225,-8.686606,2.51404,-3.005589,-1.921368,-1.111496
7.179638147354126,-0.450133,-8.811111,3.39994,-0.353248,-0.148086,-0.318599,0.45971,-8.207742,5.492579,-0.530943,0.196809,-0.489772
7.20181941986084,-0.684777,-9.017023,3.160507,-0.465502,0.074691,-0.120856,-0.70872,-8.011407,5.674547,-0.680614,0.263522,-0.340633
7.225537300109863,-0.517174,-9.835882,1.819686,-0.806126,0.022625,-0.172655,0.349571,-9.175049,3.428672,-1.066779,-0.464064,-0.271123
7.246294021606445,-0.660833,-9.222935,2.394324,-0.544866,0.071894,-0.141363,-0.253798,-8.763225,4.271473,-0.800059,-0.110791,-0.261802
7.269024848937988,-0.646467,-9.955598,1.206739,-0.526357,0.056981,-0.12818,0.383092,-9.730532,2.15968,-0.695129,-0.409469,-0.188298
7.293485403060913,-0.699143,-9.088853,2.317705,-0.079471,-0.003874,-0.076247,-0.502808,-8.485483,4.577947,-0.151037,0.145409,-0.20188
7.317553997039795,-0.550694,-9.400115,1.987289,-0.202112,0.146065,-0.204214,0.067041,-8.849421,4.055984,-0.408036,0.210125,-0.370993
7.34073543548584,-0.493231,-9.764052,1.551522,-0.29346,-0.031704,-0.164133,0.42619,-9.390537,2.705586,-0.418822,-0.490297,-0.142624
7.365445137023926,-0.785338,-9.237301,2.212355,-0.060696,0.137409,-0.12778,-0.569849,-8.6052,4.089505,-0.139985,0.297878,-0.25035
7.388866901397705,-0.478865,-9.323497,2.083062,-0.15697,-0.042224,-0.183574,0.335205,-8.763225,3.955423,-0.290322,-0.266588,-0.215729
7.412671327590942,-0.660833,-9.749686,1.589831,-0.218357,0.018231,-0.24363,0.124505,-9.41927,2.930652,-0.355171,-0.073373,-0.339701
7.435395002365112,-0.569849,-8.978714,2.403901,0.198034,0.165373,-0.083305,1.695181,-9.505466,2.676854,-0.073937,-0.479644,-0.177911
7.45890474319458,-0.373515,-9.170259,2.130948,-0.04485,0.051787,-0.14589,0.162814,-8.806323,3.53881,-0.145178,-0.08043,-0.21999
7.479634523391724,0.632101,-9.409692,1.972923,-0.081069,-0.04755,-0.19436,1.790954,-8.897306,3.562754,-0.153567,-0.29535,-0.181107
7.50531530380249,-0.201123,-9.208569,1.762222,-0.049643,0.136477,-0.06879,0.081407,-8.686606,3.50529,-0.090316,0.098138,-0.150613
7.529667854309082,-0.421401,-10.013062,0.838013,-0.030335,0.117702,-0.224055,1.010405,-9.620393,2.356014,-0.043177,-0.227705,-0.261136
