#multi:
,mass A,,mass B,,mass C,,mass D,,
t,x,y,x,y,x,y,x,y,
1.194922E1,8.552103E-2,6.193020E-2,8.233745E-2,9.292478E-2,1.050700E-1,1.205175E-1,1.257479E-1,1.249722E-1
1.196588E1,8.552103E-2,6.193020E-2,8.283819E-2,9.304033E-2,1.061813E-1,1.195030E-1,1.273271E-1,1.220448E-1
1.198254E1,8.601026E-2,6.193020E-2,8.291523E-2,9.334848E-2,1.075113E-1,1.185857E-1,1.284827E-1,1.196567E-1
1.199921E1,8.601026E-2,6.193020E-2,8.314634E-2,9.354107E-2,1.086272E-1,1.175462E-1,1.295997E-1,1.167678E-1
1.201587E1,8.619373E-2,6.199136E-2,8.341597E-2,9.369515E-2,1.097891E-1,1.163385E-1,1.303701E-1,1.139559E-1
1.203253E1,8.619373E-2,6.205251E-2,8.414783E-2,9.392626E-2,1.115565E-1,1.147662E-1,1.315642E-1,1.106048E-1
1.204920E1,8.656065E-2,6.235828E-2,8.538042E-2,9.423441E-2,1.132592E-1,1.132964E-1,1.326042E-1,1.066759E-1
1.206586E1,8.680527E-2,6.248059E-2,8.626635E-2,9.438848E-2,1.144211E-1,1.121193E-1,1.331820E-1,1.040566E-1
1.208252E1,8.735565E-2,6.272521E-2,8.692116E-2,9.461959E-2,1.153689E-1,1.109575E-1,1.337983E-1,1.018996E-1
1.209918E1,8.760027E-2,6.278636E-2,8.761450E-2,9.461959E-2,1.167906E-1,1.097957E-1,1.341834E-1,9.958849E-2
1.211585E1,8.772258E-2,6.284751E-2,8.823079E-2,9.488922E-2,1.177842E-1,1.088326E-1,1.346457E-1,9.781663E-2
1.213251E1,8.802835E-2,6.284751E-2,8.919376E-2,9.508182E-2,1.186403E-1,1.076555E-1,1.348768E-1,9.562108E-2
1.214917E1,8.833412E-2,6.278636E-2,8.969450E-2,9.515885E-2,1.195728E-1,1.066465E-1,1.350694E-1,9.400330E-2
1.216583E1,8.845643E-2,6.278636E-2,9.046487E-2,9.527441E-2,1.207194E-1,1.051331E-1,1.353775E-1,9.188478E-2
1.218250E1,8.882335E-2,6.284751E-2,9.162043E-2,9.531293E-2,1.214531E-1,1.037573E-1,1.355701E-1,8.976626E-2
1.219916E1,8.894566E-2,6.290867E-2,9.219820E-2,9.508182E-2,1.224162E-1,1.023967E-1,1.354545E-1,8.784033E-2
1.221582E1,8.937374E-2,6.296982E-2,9.285302E-2,9.492774E-2,1.231500E-1,1.010973E-1,1.358783E-1,8.583736E-2
1.223249E1,8.998528E-2,6.296982E-2,9.354635E-2,9.492774E-2,1.239602E-1,9.972145E-2,1.359938E-1,8.433514E-2
1.224915E1,9.022989E-2,6.303098E-2,9.439376E-2,9.481219E-2,1.247246E-1,9.825389E-2,1.361094E-1,8.237069E-2
1.226581E1,9.022989E-2,6.303098E-2,9.512562E-2,9.473515E-2,1.249845E-1,9.693920E-2,1.360708E-1,8.048328E-2
1.228247E1,9.022989E-2,6.303098E-2,9.647377E-2,9.434996E-2,1.257488E-1,9.484487E-2,1.359553E-1,7.805661E-2
1.229914E1,9.071913E-2,6.278636E-2,9.809154E-2,9.373367E-2,1.267883E-1,9.282697E-2,1.358397E-1,7.516772E-2
1.231580E1,9.078028E-2,6.272521E-2,9.974784E-2,9.346404E-2,1.275680E-1,9.088551E-2,1.364175E-1,7.304920E-2
1.233246E1,9.120836E-2,6.254174E-2,1.006723E-1,9.334848E-2,1.281642E-1,8.938737E-2,1.364560E-1,7.116179E-2
1.234912E1,9.157528E-2,6.241944E-2,1.010960E-1,9.319441E-2,1.287716E-1,8.836033E-2,1.359168E-1,7.016031E-2
1.236579E1,9.188105E-2,6.223597E-2,1.011730E-1,9.319441E-2,1.288101E-1,8.757070E-2,1.354545E-1,6.888920E-2
1.238245E1,9.181990E-2,6.174674E-2,1.017123E-1,9.319441E-2,1.286368E-1,8.643440E-2,1.354545E-1,6.761808E-2
1.239911E1,9.169759E-2,6.174674E-2,1.025212E-1,9.242404E-2,1.290219E-1,8.470106E-2,1.349153E-1,6.638549E-2
